"year","HHID","PID","h4q1","h4q2","h4q3","h4q4","h4q5","h4q6","h4q7","h4q8","h4q9","h4q10","h4q11","h4q12","h4q13","h4q14","h4q15a","h4q15b","h4q15c","h4q15d","h4q15e","h4q15f","h4q15g","h4q16","h4q17","h4q18"
2009,"1021001105","102100110501",1,1,,4,2,,17,96,,,,,,,,,,,,,,,,
2009,"1021001107","102100110701",1,1,,4,2,,51,3,,,,,,,,,,,,,,,,
2009,"1021001107","102100110702",2,1,,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"1021001107","102100110703",3,2,1,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"1021001107","102100110704",4,2,1,4,2,,33,3,,,,,,,,,,,,,,,,
2009,"1021001107","102100110705",5,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001107","102100110706",6,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001107","102100110707",7,2,1,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021001107","102100110708",8,2,1,4,3,,,,16,99,1,1,2.5,30,114000,35000,35000,0,0,30000,214000,1,1,2
2009,"1021001107","102100110709",9,2,1,1,3,,,,1,1,2,1,0.3,7,130000,15000,30000,0,0,0,175000,2,,2
2009,"1021001109","102100110901",1,2,3,4,3,,,,41,40,2,1,10,30,0,,,,,0,720000,2,,3
2009,"102100110901","10210011090102",2,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"102100110901","10210011090105",5,2,1,4,3,,,,12,13,2,3,0.5,3,450000,28000,12000,240000,0,120000,850000,2,,2
2009,"102100110901","10210011090106",6,2,1,1,2,,14,3,,,,,,,,,,,,,,,,
2009,"102100110901","10210011090107",7,2,1,1,2,,32,3,,,,,,,,,,,,,,,,
2009,"102100110901","10210011090108",8,2,1,1,2,,12,10,,,,,,,,,,,,,,,,
2009,"1021001109","102100110902",2,2,3,4,2,,41,1,,,,,,,,,,,,,,,,
2009,"1021001109","102100110903",3,1,,4,3,,,,35,35,2,2,,,0,,,,,0,1600000,2,,3
2009,"102100110903","10210011090301",1,1,,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001109","102100110904",4,2,3,4,3,,,,33,33,2,2,,,0,,,,,0,2600000,2,,3
2009,"102100110904","10210011090402",2,1,,4,2,,31,13,,,,,,,,,,,,,,,,
2009,"1021001109","102100110905",5,2,3,4,3,,,,16,30,1,3,5,30,0,,,,,0,1150000,2,,3
2009,"1021001109","102100110906",6,2,3,4,3,,,,14,15,2,1,0.3,5,0,,,,,0,450000,2,,3
2009,"1021001109","102100110907",7,2,3,4,3,,,,11,12,2,1,0.3,5,0,,,,,0,360000,2,,3
2009,"1021001109","102100110908",8,2,3,1,3,,,,10,11,2,1,,,0,,,,,0,,,,
2009,"1021001109","102100110909",9,2,3,4,2,,41,96,,,,,,,,,,,,,,,,
2009,"1021001109","102100110910",10,2,3,4,3,,,,14,15,1,1,4,20,0,,,,,0,450000,2,,3
2009,"1021001109","102100110911",11,2,3,1,1,7,,,,,,,,,,,,,,,,,,
2009,"1021001109","102100110912",12,2,3,2,2,,14,3,,,,,,,,,,,,,,,,
2009,"1021001110","102100111001",1,2,2,4,2,,15,12,,,,,,,,,,,,,,,,
2009,"1021001202","102100120201",1,1,,4,2,,17,13,,,,,,,,,,,,,,,,
2009,"1021001202","102100120202",2,2,3,4,3,,,,34,35,2,3,10,10,460000,70000,55000,0,,80000,665000,2,,2
2009,"1021001202","102100120203",3,1,,4,3,,,,61,60,1,3,20,25,215600,,60000,288000,,0,2504000,2,,2
2009,"1021001205","102100120501",1,1,,2,2,,15,3,,,,,,,,,,,,,,,,
2009,"1021001205","102100120502",2,2,1,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"1021001205","102100120503",3,2,1,4,3,,,,13,14,2,3,,,120000,0,10000,0,,22100,160100,1,2,2
2009,"1021001205","102100120504",4,2,1,1,3,,,,11,12,3,1,1.5,30,120000,20000,15000,0,0,24000,179000,1,2,2
2009,"1021001205","102100120505",5,2,1,1,1,12,,,,,,,,,,,,,,,,,,
2009,"1021001205","102100120506",6,2,1,1,1,12,,,,,,,,,,,,,,,,,,
2009,"1021001205","102100120507",7,2,1,1,1,12,,,,,,,,,,,,,,,,,,
2009,"1021001205","102100120508",8,1,,4,2,,33,96,,,,,,,,,,,,,,,,
2009,"1021001205","102100120509",9,1,,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"1021001205","102100120511",11,2,8,4,3,,,,14,15,2,3,1.5,30,120000,20000,18000,0,0,22000,180000,1,2,2
2009,"1021001205","102100120512",12,2,8,1,3,,,,10,11,2,3,1.5,30,160000,0,46000,0,0,0,206000,1,2,2
2009,"1021001206","102100120601",1,1,,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001206","102100120602",2,2,2,4,3,,,,13,13,1,1,3,30,114000,20000,30000,0,0,90000,254000,1,1,2
2009,"1021001206","102100120603",3,2,2,4,3,,,,10,11,2,1,0.1,5,135000,8000,12000,0,0,105000,165500,2,,3
2009,"1021001208","102100120801",1,2,2,4,2,,34,96,,,,,,,,,,,,,,,,
2009,"1021001208","102100120802",2,1,,4,2,,32,96,,,,,,,,,,,,,,,,
2009,"1021001208","102100120803",3,1,,1,2,,12,9,,,,,,,,,,,,,,,,
2009,"1021001208","102100120804",4,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"1021001208","102100120805",5,2,2,1,1,10,,,,,,,,,,,,,,,,,,
2009,"1021001210","102100121001",1,1,,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001210","102100121002",2,1,,4,2,,12,3,,,,,,,,,,,,,,,,
2009,"1021001210","102100121003",3,2,1,4,3,,,,14,15,2,1,1.5,30,1245000,0,90000,0,0,24000,1359000,2,,2
2009,"1021001210","102100121005",5,2,1,4,3,,,,14,15,1,3,,,,,,,,,1640000,1,1,2
2009,"1021001211","102100121101",1,1,,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"1021001211","102100121102",2,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001301","102100130101",1,1,,4,2,,41,10,,,,,,,,,,,,,,,,
2009,"1021001301","102100130102",2,2,1,4,3,,,,61,60,1,3,,,1900000,,10000,,,50000,1960000,2,,3
2009,"1021001301","102100130103",3,2,1,4,2,,14,10,,,,,,,,,,,,,,,,
2009,"1021001301","102100130104",4,2,1,4,2,,13,9,,,,,,,,,,,,,,,,
2009,"1021001302","102100130201",1,1,,4,2,,34,12,,,,,,,,,,,,,,,,
2009,"1021001302","102100130202",2,2,1,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021001302","102100130203",3,2,1,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"1021001302","102100130204",4,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001302","102100130205",5,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021001304","102100130401",1,2,2,4,2,,41,1,,,,,,,,,,,,,,,,
2009,"1021001304","102100130402",2,1,,4,2,,31,10,,,,,,,,,,,,,,,,
2009,"1021001304","102100130403",3,2,2,4,3,,,,31,32,2,2,,,750000,25000,18000,0,0,0,793000,2,,2
2009,"1021001304","102100130404",4,2,2,4,3,,,,14,15,2,1,1,20,270000,25000,16000,0,0,0,311000,2,,3
2009,"1021001304","102100130405",5,2,2,4,3,,,,13,14,2,1,1,20,270000,0,15000,0,0,0,285000,2,,3
2009,"1021001304","102100130406",6,2,2,4,3,,,,12,13,2,1,1,20,270000,20000,12000,0,0,0,302000,2,,3
2009,"1021001305","102100130501",1,1,,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021001305","102100130502",2,2,1,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"1021001305","102100130503",3,2,1,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001306","102100130601",1,2,3,4,2,,51,1,,,,,,,,,,,,,,,,
2009,"1021001306","102100130602",2,2,3,4,3,,,,34,34,2,3,,180,190000,0,0,0,0,0,190000,2,,
2009,"1021001306","102100130603",3,1,,4,3,,,,34,35,2,1,5,30,610000,0,15500,0,0,0,625500,2,,1
2009,"1021001306","102100130604",4,1,,4,3,,,,31,32,1,3,1,15,630000,16000,17500,0,0,0,663500,2,,1
2009,"1021001306","102100130605",5,2,3,4,3,,,,10,11,2,1,0.5,20,186000,12000,11400,0,0,0,209400,2,,3
2009,"1021001307","102100130701",1,1,,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"1021001307","102100130702",2,2,1,4,3,,,,,,,,0.5,15,1350000,0,0,0,0,100000,1450000,1,1,3
2009,"1021001307","102100130703",3,2,1,4,3,,,,35,60,1,1,,,600000,15000,25000,0,0,50000,690000,1,2,1
2009,"1021001307","102100130704",4,2,1,4,3,,,,32,33,2,2,,,534000,15000,18000,0,0,30000,597000,1,2,1
2009,"1021001307","102100130705",5,2,1,4,3,,,,31,32,2,2,1,20,300000,12000,20000,0,0,25000,357000,2,,2
2009,"1021001307","102100130706",,,,,,,,,,,,,,,,,,,,,,,,
2009,"1021001308","102100130801",1,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"1021001308","102100130802",2,2,1,4,2,,11,3,,,,,,,,,,,,,,,,
2009,"1021001309","102100130901",1,1,,4,2,,13,3,,,,,,,,,,,,,,,,
2009,"1021001311","102100131101",1,1,,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021001311","102100131102",2,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021001311","102100131103",3,2,2,2,1,10,,,,,,,,,,,,,,,,,,
2009,"1021001402","102100140201",1,1,,4,1,7,,,,,,,,,,,,,,,,,,
2009,"1021001402","102100140202",2,1,,1,2,,32,3,,,,,,,,,,,,,,,,
2009,"102100140202","10210014020201",1,2,2,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021001402","102100140203",3,2,2,1,3,,,,30,31,2,3,,,,,,,,105000,1080000,2,,2
2009,"1021001402","102100140204",4,2,2,1,3,,,,32,33,2,3,3,50,,23000,,,,105000,315000,2,,2
2009,"102100140204","10210014020401",1,2,2,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"102100140204","10210014020404",4,2,2,1,1,,,,,,,,,,,,,,,,,,,
2009,"1021001403","102100140301",1,2,2,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021001403","102100140302",2,1,,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021001405","102100140501",1,1,,4,2,,15,12,,,,,,,,,,,,,,,,
2009,"1021001405","102100140502",2,2,1,4,2,,35,13,,,,,,,,,,,,,,,,
2009,"1021001405","102100140503",3,2,1,4,3,,,,11,12,2,3,,,390000,0,14100,,0,72000,476100,2,,2
2009,"1021001405","102100140504",4,2,1,4,3,,,,11,11,2,3,,,390000,0,14100,,0,72000,476100,2,,2
2009,"1021001405","102100140505",5,2,1,4,3,,,,10,10,2,1,0.2,5,90000,25000,12000,0,0,36000,163000,2,,2
2009,"1021001406","102100140601",1,1,,4,2,,15,12,,,,,,,,,,,,,,,,
2009,"1021001406","102100140602",2,2,1,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"1021001406","102100140603",3,2,1,1,1,96,,,,,,,,,,,,,,,,,,
2009,"1021001407","102100140701",1,2,2,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001407","102100140702",2,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021001407","102100140703",3,2,2,4,3,,,,12,13,2,3,0.5,30,135000,12000,60000,0,0,21000,228000,2,,3
2009,"1021001407","102100140704",4,2,2,4,3,,,,13,14,2,3,0.5,30,135000,12000,60000,0,0,21000,228000,2,,3
2009,"1021001407","102100140705",5,2,2,4,3,,,,10,11,2,3,0.5,30,105000,0,39600,0,0,21000,165500,2,,3
2009,"1021001408","102100140801",1,2,2,2,2,96,,,,,,,,,,,,,,,,,,
2009,"1021001408","102100140802",2,1,,4,2,,16,1,,,,,,,,,,,,,,,,
2009,"1021001408","102100140803",3,2,2,4,3,,,,12,13,2,1,0.5,12,240000,0,18000,0,0,5000,263000,2,,3
2009,"1021001408","102100140804",4,2,2,1,3,,,,11,12,2,1,0.5,15,150000,0,6400,0,0,5000,219000,2,,3
2009,"1021001408","102100140805",5,2,2,4,3,,,,13,14,2,2,,,0,0,45000,30000,450000,30000,555000,2,,
2009,"1021001501","102100150101",1,1,,4,2,,32,12,,,,,,,,,,,,,,,,
2009,"1021001501","102100150102",2,2,1,4,2,,16,12,,,,,,,,,,,,,,,,
2009,"1021001501","102100150103",3,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021001504","102100150401",1,2,2,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021001504","102100150402",2,1,,4,2,,35,1,,,,,,,,,,,,,,,,
2009,"1021001504","102100150403",3,2,2,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021001504","102100150404",4,2,2,4,2,,34,12,,,,,,,,,,,,,,,,
2009,"1021001504","102100150405",5,2,2,4,3,,,,34,50,2,1,0.5,7,600000,120000,10500,0,0,30000,760500,2,,3
2009,"1021001504","102100150406",6,2,2,4,3,,,,13,13,2,1,0.5,10,90000,50000,144000,0,0,0,284000,2,,2
2009,"1021001504","102100150407",7,2,2,4,3,,,,14,14,2,1,0.5,10,90000,60000,144000,0,0,0,294000,2,,2
2009,"1021001505","102100150501",1,1,,4,2,,51,12,,,,,,,,,,,,,,,,
2009,"1021001505","102100150502",2,2,1,4,2,,51,96,,,,,,,,,,,,,,,,
2009,"1021001505","102100150503",3,1,,1,2,,15,3,,,,,,,,,,,,,,,,
2009,"1021001505","102100150504",4,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021001507","102100150701",1,1,,4,2,,12,3,,,,,,,,,,,,,,,,
2009,"1021001507","102100150702",2,2,1,4,2,,33,12,,,,,,,,,,,,,,,,
2009,"1021001507","102100150703",3,2,1,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"1021001507","102100150704",4,2,1,4,3,,,,13,13,1,1,0.1,5,114000,4000,15000,0,0,0,133000,1,1,1
2009,"1021001507","102100150705",5,2,1,4,3,,,,11,12,1,1,0.1,5,114000,4000,15000,0,0,0,133000,1,1,1
2009,"1021001507","102100150706",6,2,1,4,3,,,,1,10,,,0.1,5,94500,4000,15000,0,0,0,113500,1,1,1
2009,"1021001512","102100151201",1,1,,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"1021001512","102100151202",2,2,1,4,2,,14,10,,,,,,,,,,,,,,,,
2009,"1021001512","102100151203",3,2,1,4,2,,15,3,,,,,,,,,,,,,,,,
2009,"1021001512","102100151204",4,2,1,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021001606","102100160601",1,1,,4,2,,51,96,,,,,,,,,,,,,,,,
2009,"1021001606","102100160602",2,2,1,4,3,,,,51,50,2,1,0,0,528000,0,16000,0,0,40000,584000,2,,3
2009,"1021001606","102100160603",3,2,1,4,3,,,,12,13,2,2,,,1350000,100000,50000,0,0,150000,1650000,2,,1
2009,"1021001606","102100160604",4,2,1,4,3,,,,10,11,2,2,,,1350000,100000,50000,0,0,150000,1650000,2,,1
2009,"1021001607","102100160701",1,1,,4,2,,41,1,,,,,,,,,,,,,,,,
2009,"1021001607","102100160702",2,2,1,4,2,,41,1,,,,,,,,,,,,,,,,
2009,"1021001607","102100160703",3,2,1,4,2,,51,3,,,,,,,,,,,,,,,,
2009,"1021001607","102100160704",4,2,1,4,2,,51,13,,,,,,,,,,,,,,,,
2009,"1021001607","102100160705",5,2,1,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021001607","102100160706",6,2,1,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021001607","102100160707",7,2,1,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"102100160707","10210016070701",1,2,2,4,2,,51,1,,,,,,,,,,,,,,,,
2009,"1021001609","102100160901",1,2,2,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021001609","102100160902",2,1,,4,1,96,,,,,,,,,,,,,,,,,,
2009,"1021001609","102100160903",3,2,2,4,3,,,,35,40,2,1,4,30,1500000,0,200000,48000,0,0,1748000,2,,3
2009,"1021001609","102100160904",4,1,,4,2,,16,2,,,,,,,,,,,,,,,,
2009,"1021001609","102100160905",5,2,2,4,3,,,,34,35,2,2,,,1500000,0,120000,0,0,50000,1670000,2,,1
2009,"1021001609","102100160906",6,2,2,4,3,,,,32,33,2,2,,,1560000,0,15000,0,0,0,1575000,2,,1
2009,"1021001609","102100160907",7,1,,4,3,,,,31,32,1,2,,,1620000,20000,120000,0,0,0,1760000,2,,1
2009,"1021001609","102100160910",10,2,1,4,2,,32,1,,,,,,,,,,,,,,,,
2009,"1021001610","102100161001",1,1,,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021001610","102100161002",2,1,,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021001610","102100161003",3,2,1,4,3,,,,12,13,2,1,1,30,1500000,0,0,0,0,10000,1510000,2,,3
2009,"1021001610","102100161004",4,2,1,4,3,,,,11,12,2,1,1,30,1500000,0,0,0,0,10000,1510000,2,,3
2009,"1021001701","102100170101",1,1,,4,2,,32,3,,,,,,,,,,,,,,,,
2009,"1021001701","102100170102",2,2,1,3,2,,31,13,,,,,,,,,,,,,,,,
2009,"1021001701","102100170103",3,2,1,4,3,,,,41,40,2,1,3.2,10,600000,0,20000,90000,0,0,710000,2,,
2009,"1021001701","102100170104",4,2,1,4,3,,,,15,16,2,2,,,540000,120000,15000,0,0,24000,699000,2,,
2009,"1021001701","102100170105",5,2,1,3,3,,,,10,11,2,1,0.5,15,240000,35000,5000,0,0,0,280000,2,,
2009,"1021001704","102100170401",1,1,,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"1021001704","102100170402",2,1,,4,3,,,,30,31,1,2,,0,1500000,40000,25000,0,,50000,1615000,2,,2
2009,"1021001704","102100170403",3,1,,4,3,,,,16,30,1,2,,0,780000,0,15000,0,,20000,815000,2,,2
2009,"1021001704","102100170404",4,2,1,3,3,,,,1,1,2,1,1,20,270000,35000,4000,0,,6000,315000,2,,2
2009,"1021001705","102100170501",1,2,2,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"1021001705","102100170502",2,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"1021001705","102100170503",3,2,2,4,3,,,,15,16,2,1,1,20,185000,12000,21000,0,0,59000,277000,2,,2
2009,"1021001705","102100170505",5,2,2,2,3,,,,1,10,2,1,1.5,30,55000,0,9500,0,0,4000,68500,2,,2
2009,"1021001705","102100170507",7,2,2,1,1,3,,,,,,,,,,,,,,,,,,
2009,"1021001706","102100170601",1,2,2,4,2,,51,3,,,,,,,,,,,,,,,,
2009,"1021001706","102100170602",2,1,,4,2,,51,3,,,,,,,,,,,,,,,,
2009,"1021001706","102100170603",3,2,2,4,3,,,,12,13,2,3,1,45,90000,0,14400,0,0,120000,224400,2,,2
2009,"1021001706","102100170604",4,2,2,1,3,,,,1,10,2,3,1,45,81000,0,14400,0,0,120000,215400,2,,2
2009,"1021001709","102100170901",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021001709","102100170902",2,2,1,4,3,,,,30,31,2,1,0.5,30,240000,0,18000,0,0,0,258000,2,,3
2009,"1021001709","102100170903",3,2,1,4,3,,,,15,16,2,1,2,30,195000,0,15000,0,0,0,210000,2,,3
2009,"1021001709","102100170904",4,2,1,4,3,,,,12,13,2,1,2,30,165000,0,15000,0,0,0,180000,2,,3
2009,"1021001709","102100170906",6,2,1,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"1021001709","102100170907",7,2,1,1,3,,,,11,10,2,1,2.5,45,25000,0,2000,0,0,0,27000,2,,3
2009,"1021001709","102100170909",9,1,,4,2,,14,3,,,,,,,,,,,,,,,,
2009,"1021001709","102100170910",10,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"1021001709","102100170911",11,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"1021001710","102100171001",1,1,,4,2,,14,5,,,,,,,,,,,,,,,,
2009,"1021001710","102100171002",2,1,,2,2,,12,3,,,,,,,,,,,,,,,,
2009,"1021001710","102100171003",3,1,,4,3,,,,31,32,2,1,3.2,40,600000,40000,45000,0,0,20000,705000,2,,3
2009,"102100171003","10210017100302",2,2,1,4,2,,32,10,,,,,,,,,,,,,,,,
2009,"102100171003","10210017100303",3,2,1,4,3,,,,17,30,2,1,4,40,450000,25000,87000,0,0,0,562000,2,,2
2009,"102100171003","10210017100304",4,2,1,4,3,,,,15,15,2,1,0.5,10,120000,15000,11100,0,0,0,146100,2,,2
2009,"102100171003","10210017100305",5,2,1,4,3,,,,11,11,2,1,0.5,10,120000,10000,5400,0,0,0,135400,2,,2
2009,"1021001710","102100171004",4,1,,4,3,,,,17,31,1,1,2,40,330000,0,15000,0,0,20000,365000,2,,3
2009,"1021001710","102100171005",5,1,,4,2,,16,9,,,,,,,,,,,,,,,,
2009,"1021001710","102100171006",6,1,,1,1,9,,,,,,,,,,,,,,,,,,
2009,"1021001710","102100171007",7,1,,1,1,9,,,,,,,,,,,,,,,,,,
2009,"1021001711","102100171101",1,2,3,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021001711","102100171102",2,2,3,4,3,,,,51,50,2,1,12,30,0,0,0,0,0,0,,2,,3
2009,"1021001711","102100171103",3,1,,4,3,,,,51,50,2,2,,,0,0,0,0,0,0,,2,,3
2009,"1021001711","102100171104",4,2,3,4,2,,35,3,,,,,,,,,,,,,,,,
2009,"1021001713","102100171301",1,1,,4,2,,16,3,,,,,,,,,,,,,,,,
2009,"1021001713","102100171302",2,2,1,3,2,,13,3,,,,,,,,,,,,,,,,
2009,"1021001713","102100171303",3,2,1,4,2,,32,9,,,,,,,,,,,,,,,,
2009,"1021001713","102100171304",4,2,1,4,3,,,,15,16,2,1,0.5,10,201000,5000,52000,0,0,0,258000,2,,3
2009,"1021001713","102100171305",5,2,1,4,3,,,,12,13,2,1,0.5,10,171000,5000,12000,0,0,0,188000,2,,3
2009,"1021001713","102100171306",6,2,1,1,2,,15,10,,,,,,,,,,,,,,,,
2009,"1021001713","102100171307",7,2,1,1,3,,,,31,32,4,3,,,0,0,0,0,0,0,,1,3,
2009,"1021001802","102100180201",1,1,,1,2,,16,10,,,,,,,,,,,,,,,,
2009,"1021001802","102100180202",2,2,1,1,1,10,,,,,,,,,,,,,,,,,,
2009,"1021001804","102100180401",1,2,2,4,2,,61,96,,,,,,,,,,,,,,,,
2009,"1021001804","102100180402",2,1,,4,2,,51,5,,,,,,,,,,,,,,,,
2009,"1021001804","102100180403",3,2,2,4,3,,,,10,11,2,1,1,5,1770000,70000,,250000,0,0,2090000,2,,2
2009,"1021001804","102100180404",4,1,,4,3,,,,51,50,2,1,4,90,0,,,,,1000000,1000000,2,,3
2009,"1021001804","102100180406",6,1,,1,2,,16,13,,,,,,,,,,,,,,,,
2009,"1021001804","102100180407",7,2,2,4,2,,61,96,,,,,,,,,,,,,,,,
2009,"1021001804","102100180408",8,2,2,4,2,,36,12,,,,,,,,,,,,,,,,
2009,"1021001809","102100180901",1,2,2,4,2,,32,96,,,,,,,,,,,,,,,,
2009,"1021001809","102100180902",2,2,2,4,3,,,,32,33,4,3,0.5,25,750000,70000,90000,0,0,0,910000,2,,2
2009,"1021001809","102100180903",3,2,2,1,3,,,,10,11,2,1,0,35,210000,12000,0,216000,0,6000,444000,2,,2
2009,"1021001810","102100181001",1,2,2,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021001810","102100181002",2,1,,4,3,,,,35,50,2,1,10,120,800000,0,200000,234000,0,0,1234000,2,,3
2009,"1021001810","102100181005",5,1,,1,2,,13,3,,,,,,,,,,,,,,,,
2009,"1021001901","102100190101",1,1,,4,2,,51,13,,,,,,,,,,,,,,,,
2009,"1021001901","102100190103",3,2,1,4,3,,,,34,35,2,3,0.5,15,500000,0,30000,0,0,270000,800000,2,,3
2009,"1021001901","102100190104",4,1,,4,2,,31,12,,,,,,,,,,,,,,,,
2009,"1021001901","102100190105",5,2,1,4,3,,,,11,12,2,1,1.5,5,1113000,20000,50000,240000,0,10000,1433000,2,,2
2009,"1021001902","102100190201",1,2,2,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"1021001902","102100190202",2,1,,4,2,,36,3,,,,,,,,,,,,,,,,
2009,"1021001902","102100190203",3,2,2,1,3,,,,10,11,1,3,3,30,750000,0,20000,,0,45000,815000,2,,2
2009,"1021001907","102100190701",1,2,2,4,2,,31,12,,,,,,,,,,,,,,,,
2009,"1021001907","102100190702",2,1,,1,1,11,,,,,,,,,,,,,,,,,,
2009,"1021001907","102100190703",3,2,2,4,3,,,,31,32,4,2,,,450000,0,30000,45000,,15000,540000,1,6,
2009,"1021001907","102100190704",4,2,2,4,3,,,,12,14,1,2,,,250000,25000,30000,12000,,9000,326000,2,,
2009,"1021001907","102100190705",5,2,2,1,3,,,,10,11,2,3,1.5,30,120000,0,15000,0,0,2000,137000,2,,
2009,"1021001907","102100190707",7,2,2,4,3,,,,11,12,4,3,,,0,0,0,60000,,9000,69000,1,3,
2009,"1021001908","102100190801",1,1,,4,2,,17,3,,,,,,,,,,,,,,,,
2009,"1021001908","102100190802",2,2,2,1,3,,,,11,12,2,3,1,30,450000,7000,30000,0,0,0,487000,2,,2
2009,"1021001908","102100190803",3,2,2,1,3,,,,1,10,2,3,1,30,420000,0,30000,0,0,0,450000,2,,2
2009,"1021001908","102100190805",5,2,2,4,3,,,,14,15,1,1,1,30,60000,0,45000,0,0,0,105000,1,1,3
2009,"1021001908","102100190806",6,2,2,4,3,,,,15,16,2,3,1,30,510000,0,45000,0,0,0,555000,2,,2
2009,"1021001909","102100190901",1,1,,4,2,,34,3,,,,,,,,,,,,,,,,
2009,"1021001910","102100191001",1,2,2,4,2,,22,96,,,,,,,,,,,,,,,,
2009,"1021001910","102100191002",2,1,,4,2,,51,1,,,,,,,,,,,,,,,,
2009,"1021001910","102100191003",3,2,2,4,2,,31,4,,,,,,,,,,,,,,,,
2009,"1021001910","102100191004",4,2,2,4,2,,33,9,,,,,,,,,,,,,,,,
2009,"1021001910","102100191005",5,2,2,4,2,,51,1,,,,,,,,,,,,,,,,
2009,"1021001910","102100191006",6,2,2,4,3,,,,32,32,2,3,,,0,,60000,30000,600000,6000,696000,2,,3
2009,"1021001910","102100191007",7,2,2,4,3,,,,17,30,2,3,,,0,,60000,30000,600000,6000,696000,1,6,3
2009,"1021001910","102100191008",8,2,2,1,1,13,,,,,,,,,,,,,,,,,,
2009,"1021001915","102100191501",1,1,,4,2,,11,11,,,,,,,,,,,,,,,,
2009,"1021002003","102100200301",1,2,2,4,2,,51,3,,,,,,,,,,,,,,,,
2009,"1021002003","102100200302",2,1,,4,2,,32,96,,,,,,,,,,,,,,,,
2009,"1021002003","102100200303",3,2,2,4,3,,,,36,60,2,1,2,60,0,,,192000,,1800000,1992000,2,,3
2009,"1021002003","102100200304",4,2,2,4,3,,,,31,31,2,3,,,0,,,,,0,,,,
2009,"1021002003","102100200305",5,2,2,4,3,,,,31,31,2,3,,,0,,,,,0,,,,
2009,"1021002003","102100200306",6,2,2,4,3,,,,35,35,2,1,2,60,0,,,240000,,420000,540000,2,,3
2009,"1021002003","102100200307",7,2,2,4,3,,,,61,60,2,1,2,60,0,,,192000,,1600000,1792000,2,,3
2009,"1021002003","102100200308",8,2,2,4,2,,14,96,,,,,,,,,,,,,,,,
2009,"1021002003","102100200309",9,2,2,4,2,,61,1,,,,,,,,,,,,,,,,
2009,"1021002007","102100200701",1,2,2,4,2,,31,3,,,,,,,,,,,,,,,,
2009,"1021002007","102100200702",2,1,,1,2,,14,3,,,,,,,,,,,,,,,,
