"year","HHID","h15cq2","h15cq3","h15cq4","h15cq5","h15cq6","h15cq7","h15cq8","h15cq9","h15cq10"
2009,"1021000710",463,,,150000,,,,,
2009,"1021000710",467,,,200000,,,,,
2009,"1021000710",502,,,50000,,,,,
2009,"1021000710",603,,,30000,,,,,
2009,"1021000710",604,,,20000,,,,,
2009,"1021000711",302,,,,,120000,,,
2009,"1021000711",305,,,20000,,,,,
2009,"1021000711",306,,,10000,,,,,
2009,"1021000711",309,13,5,9000,,,,,18000
2009,"1021000711",451,54,4,200,,,,,50
2009,"1021000711",452,47,1,1500,,,,,1500
2009,"1021000711",454,,,1000,,,,,
2009,"1021000711",463,,,7000,,,,,
2009,"1021000711",467,,,20000,,,,,
2009,"1021000711",502,,,21500,,,,,
2009,"1021000711",604,,,3000,,,,,
2009,"1021000802",303,,,,,,,60000,
2009,"1021000802",305,,,5600,,,,,
2009,"1021000802",306,,,19547,,,,,
2009,"1021000802",309,13,1,20000,,,,,20000
2009,"1021000802",310,,,,,,1,3000,3000
2009,"1021000802",451,54,2,100,,,,,50
2009,"1021000802",452,47,3,4500,,,,,1500
2009,"1021000802",453,46,2,2400,,,,,1200
2009,"1021000802",454,,,1500,,,,,
2009,"1021000802",463,,,10000,,,,,
2009,"1021000802",467,,,30000,,,,,
2009,"1021000802",468,,,1500,,,,,
2009,"1021000802",604,,,1000,,,,,
2009,"1021000803",301,,,50000,,,,,
2009,"1021000803",305,,,2000,,,,,
2009,"1021000803",306,,,10000,,,,,
2009,"1021000803",308,3,2,4000,,,,,2000
2009,"1021000803",451,54,2,100,,,,,50
2009,"1021000803",452,47,0.5,750,,,,,1500
2009,"1021000803",453,46,2,3000,,,,,1500
2009,"1021000803",454,,,1000,,,,,
2009,"1021000803",455,,,2500,,,,,
2009,"1021000803",457,84,2,3000,,,,,1500
2009,"1021000803",458,,,6000,,,,,
2009,"1021000803",463,,,20000,,,,,
2009,"1021000803",467,,,60000,,,,,
2009,"1021000803",468,,,10000,,,,,
2009,"1021000803",502,,,50000,,,,,
2009,"1021000803",602,,,45000,,,,,
2009,"1021000803",604,,,6000,,,,,
2009,"1021000805",301,,,50000,,,,,
2009,"1021000805",309,13,1,20000,,,,,20000
2009,"1021000805",451,54,4,200,,,,,50
2009,"1021000805",452,47,2,3000,,,,,1500
2009,"1021000805",454,,,1600,,,,,
2009,"1021000805",455,,,3500,,,,,
2009,"1021000805",467,,,8000,,,,,
2009,"1021000805",468,,,1000,,,,,
2009,"1021000805",502,,,10000,,,,,
2009,"1021000805",601,,,2000,,,,,
2009,"1021000805",604,,,700,,,,,
2009,"102100080503",303,,,,,,,40000,
2009,"102100080503",305,,,5600,,,,,
2009,"102100080503",308,3,2,4000,,,,,
2009,"102100080503",451,54,12,1200,,,,,100
2009,"102100080503",452,48,8,1600,,,,,200
2009,"102100080503",454,,,,,,,900,
2009,"102100080503",463,,,1700,,,,,
2009,"102100080503",604,,,1000,,,,,
2009,"1021000807",302,,,,,200000,,,
2009,"1021000807",305,,,8000,,,,,
2009,"1021000807",306,,,68802,,,,,
2009,"1021000807",308,3,2,3600,,,,,1800
2009,"1021000807",309,22,1,6000,,,,,6000
2009,"1021000807",451,54,3,150,,,,,50
2009,"1021000807",452,47,1,1500,,,,,1500
2009,"1021000807",453,46,1,1000,,,,,1000
2009,"1021000807",454,,,600,,,,,
2009,"1021000807",458,,,2000,,,,,
2009,"1021000807",459,,,800,,,,,
2009,"1021000807",463,,,28000,,,,,
2009,"1021000807",465,,,10000,,,,,
2009,"1021000807",467,,,20000,,,,,
2009,"1021000807",604,,,1500,,,,,
2009,"1021000808",303,,,,,,,150000,
2009,"1021000808",306,,,20000,,,,,
2009,"1021000808",308,3,1,1700,,,,,1700
2009,"1021000808",309,13,1,20000,,,,,20000
2009,"1021000808",451,54,4,200,,,,,50
2009,"1021000808",452,47,2,2400,,,,,1200
2009,"1021000808",453,46,2,2000,,,,,1000
2009,"1021000808",454,,,2000,,,,,
2009,"1021000808",455,,,3000,,,,,
2009,"1021000808",457,84,1,1000,,,,,1000
2009,"1021000808",463,,,20000,,,,,
2009,"1021000808",467,,,2000,,,,,
2009,"1021000808",502,,,30000,,,,,
2009,"1021000808",604,,,2000,,,,,
2009,"102100080803",302,,,,,20000,,,
2009,"102100080803",304,,,7200,,,,,
2009,"102100080803",305,,,,,,,36000,
2009,"102100080803",308,3,2,5200,,,,,2600
2009,"102100080803",310,66,,,,,24,24000,1000
2009,"102100080803",451,54,2,100,,,,,50
2009,"102100080803",452,47,8,9600,,,,,1200
2009,"102100080803",454,,,1400,,,,,
2009,"102100080803",455,,,1500,,,,,
2009,"102100080803",457,84,2,2000,,,,,100
2009,"102100080803",461,,,2000,,,,,
2009,"102100080803",467,,,3000,,,,,
2009,"102100080803",502,,,1200,,,,,
2009,"102100080803",604,,,6000,,,,,
2009,"1021000809",301,,,70000,,,,,
2009,"1021000809",305,,,6000,,,,,
2009,"1021000809",306,,,10000,,,,,
2009,"1021000809",309,13,0.5,15000,,,,,30000
2009,"1021000809",451,54,4,200,,,,,50
2009,"1021000809",452,47,4,4000,,,,,1000
2009,"1021000809",453,46,2,2000,,,,,1000
2009,"1021000809",454,,,1000,,,,,
2009,"1021000809",455,,,7000,,,,,
2009,"1021000809",463,,,10000,,,,,
2009,"1021000809",465,,,4000,,,,,
2009,"1021000809",467,,,40000,,,,,
2009,"1021000809",502,,,12000,,,,,
2009,"1021000809",604,,,12000,,,,,
2009,"1021000809",605,,,14000,,,,,
2009,"1021000810",302,,,,,50000,,,
2009,"1021000810",308,24,4,6000,,,,,1500
2009,"1021000810",310,66,4,4000,,,,,1000
2009,"1021000810",451,54,4,200,,,,,50
2009,"1021000810",452,47,1,1200,,,,,1200
2009,"1021000810",454,,,1000,,,,,
2009,"1021000810",457,84,1,1000,,,,,1000
2009,"1021000810",463,,,1000,,,,,
2009,"1021000810",468,,,1600,,,,,
2009,"1021000810",502,,,20000,,,,,
2009,"1021000811",302,,,,,35000,,,
2009,"1021000811",305,,,2800,,,,,
2009,"1021000811",308,3,0.75,1500,,,,,2000
2009,"1021000811",309,22,7,21000,,,,,3000
2009,"1021000811",310,66,1,3000,,,,,3000
2009,"1021000811",451,54,12,600,,,,,50
2009,"1021000811",452,47,4,6000,,,,,1500
2009,"1021000811",454,,,4000,,,,,
2009,"1021000811",455,,,1500,,,,,
2009,"1021000811",457,84,3,3000,,,,,1000
2009,"1021000811",463,,,60000,,,,,
2009,"1021000811",467,,,28000,,,,,
2009,"1021000811",502,,,8000,,,,,
2009,"1021000811",503,,,25000,,,,,
2009,"1021000811",604,,,6000,,,,,
2009,"1021000904",301,,,100000,,,,,
2009,"1021000904",305,,,60000,,,,,
2009,"1021000904",308,3,0.5,1000,,,,,2000
2009,"1021000904",309,21,30,30000,,,,,1000
2009,"1021000904",451,54,4,200,,,,,500
2009,"1021000904",452,47,6,12000,,,,,2000
2009,"1021000904",453,48,3,3000,,,,,1000
2009,"1021000904",454,,,2400,,,,,
2009,"1021000904",455,,,8000,,,,,
2009,"1021000904",457,84,1,700,,,,,700
2009,"1021000904",463,,,20000,,,,,
2009,"1021000904",464,,,30000,,,,,
2009,"1021000904",467,,,6000,,,,,
2009,"1021000904",502,,,28000,,,,,
2009,"1021000904",602,,,,,,,40000,
2009,"1021000904",603,,,20000,,,,,
2009,"1021000904",604,,,25000,,,,,
2009,"1021000906",301,,,70000,,,,,
2009,"1021000906",305,,,9000,,,,,
2009,"1021000906",306,,,,,,,10000,
2009,"1021000906",308,3,3.5,7000,,,,,2000
2009,"1021000906",309,64,30,7500,,,,,250
2009,"1021000906",451,85,4,200,,,,,50
2009,"1021000906",452,47,1,1600,,,,,1600
2009,"1021000906",453,46,1,1000,,,,,1000
2009,"1021000906",454,,,900,,,,,
2009,"1021000906",455,,,5000,,,,,
2009,"1021000906",458,,,24000,,,,,
2009,"1021000906",459,,,5500,,,,,
2009,"1021000906",463,,,90000,,,,,
2009,"1021000906",467,,,6000,,,,,
2009,"1021000906",468,,,30000,,,,,
2009,"1021000906",603,,,150000,,,,,
2009,"1021000906",604,,,1000,,,,,
2009,"1021000909",301,,,120000,,,,,
2009,"1021000909",305,,,6000,,,,,
2009,"1021000909",308,3,0.5,950,,,,,1900
2009,"1021000909",309,10,0.25,4500,,,,,18000
2009,"1021000909",451,85,2,100,,,,,50
2009,"1021000909",452,47,1,1200,,,,,1200
2009,"1021000909",453,46,2,5400,,,,,2700
2009,"1021000909",454,,,5400,,,,,
2009,"1021000909",463,,,12000,,,,,
2009,"1021000909",467,,,30000,,,,,
2009,"1021000909",603,,,15000,,,,,
2009,"1021001003",302,,,,,120000,,,
2009,"1021001003",305,,,3600,,,,,
2009,"1021001003",308,3,10,20000,,,,,2000
2009,"1021001003",309,13,1,30000,,,,,30000
2009,"1021001003",451,54,1,500,,,,,500
2009,"1021001003",452,47,7.5,11250,,,,,1500
2009,"1021001003",454,,,3200,,,,,
2009,"1021001003",455,,,5500,,,,,
2009,"1021001003",463,,,20000,,,,,
2009,"1021001003",467,,,95000,,,,,
2009,"1021001003",502,,,135000,,,,,
2009,"1021001003",604,,,1500,,,,,
2009,"1021001004",301,,,20000,,,,,
2009,"1021001004",308,3,2.5,5000,,,,,2000
2009,"1021001004",309,13,1,30000,,,,,30000
2009,"1021001004",451,54,6,300,,,,,50
2009,"1021001004",452,47,4,4000,,,,,1000
2009,"1021001004",454,,,1000,,,,,
2009,"1021001004",455,,,3000,,,,,
2009,"1021001004",457,84,1,1000,,,,,1000
2009,"1021001004",467,,,14000,,,,,
2009,"1021001004",601,,,2000,,,,,
2009,"1021001004",604,,,4000,,,,,
2009,"1021001005",301,,,50000,,,,,
2009,"1021001005",305,,,6000,,,,,
2009,"1021001005",306,,,10000,,,,,
2009,"1021001005",309,13,0.5,10000,,,,,20000
2009,"1021001005",451,54,4,200,,,,,50
2009,"1021001005",452,47,4,4000,,,,,1000
2009,"1021001005",454,,,1000,,,,,
2009,"1021001005",455,,,3500,,,,,
2009,"1021001005",462,,,16000,,,,,
2009,"1021001005",467,,,10000,,,,,
2009,"1021001005",502,,,37000,,,,,
2009,"1021001005",604,,,500,,,,,
2009,"1021001007",301,,,40000,,,,,
2009,"1021001007",306,,,10000,,,,,
2009,"1021001007",309,13,1,20000,,,,,20000
2009,"1021001007",451,54,3,150,,,,,50
2009,"1021001007",452,47,4,4000,,,,,1000
2009,"1021001007",453,46,1,1000,,,,,1000
2009,"1021001007",454,,,2400,,,,,
2009,"1021001007",455,,,500,,,,,
2009,"1021001007",467,,,12000,,,,,
2009,"1021001007",502,,,22500,,,,,
2009,"1021001007",604,,,3000,,,,,
2009,"1021001008",301,,,50000,,,,,
2009,"1021001008",305,,,4200,,,,,
2009,"1021001008",308,3,3,6000,,,,,2000
2009,"1021001008",309,64,8,16000,,,,,2000
2009,"1021001008",451,54,4,200,,,,,50
2009,"1021001008",452,47,2,2800,,,,,1400
2009,"1021001008",454,,,900,,,,,
2009,"1021001008",455,,,1500,,,,,
2009,"1021001008",457,84,1,1000,,,,,1000
2009,"1021001008",463,,,2000,,,,,
2009,"1021001008",467,,,4000,,,,,
2009,"1021001008",502,,,12000,,,,,
2009,"1021001008",604,,,3000,,,,,
2009,"1021001009",301,,,90000,,,,,
2009,"1021001009",305,,,6000,,,,,
2009,"1021001009",308,3,3,5700,,,,,1900
2009,"1021001009",309,13,1,30000,,,,,30000
2009,"1021001009",451,54,4,200,,,,,50
2009,"1021001009",452,47,2,2600,,,,,1300
2009,"1021001009",453,46,1,1500,,,,,1500
2009,"1021001009",454,,,1000,,,,,
2009,"1021001009",455,,,1500,,,,,
2009,"1021001009",457,84,1,900,,,,,900
2009,"1021001009",458,,,4800,,,,,
2009,"1021001009",463,,,30000,,,,,
2009,"1021001009",465,,,1500,,,,,
2009,"1021001009",601,,,4800,,,,,
2009,"1021001009",604,,,1500,,,,,
2009,"1021001011",301,,,40000,,,,,
2009,"1021001011",305,,,4500,,,,,
2009,"1021001011",308,3,2,4000,,,,,2000
2009,"1021001011",309,99,15,7500,,,,,500
2009,"1021001011",451,85,4,200,,,,,50
2009,"1021001011",452,48,8,2400,,,,,300
2009,"1021001011",464,,,2000,,,,,
2009,"1021001011",465,,,9000,,,,,
2009,"1021001011",467,,,1000,,,,1000,
2009,"1021001011",503,,,2500,,,,,
2009,"1021001102",303,,,,,,,30000,
2009,"1021001102",305,,,,,,,3000,
2009,"1021001102",451,85,1,50,,,,,50
2009,"1021001102",452,47,0.5,1000,,,0.5,1000,2000
2009,"1021001102",453,46,4,6800,,,,,1700
2009,"1021001102",454,,,1800,,,,,
2009,"1021001102",455,,,20000,,,,,
2009,"1021001102",463,,,52000,,,,,
2009,"1021001102",465,,,15000,,,,,
2009,"1021001102",467,,,30000,,,,,
2009,"1021001102",604,,,20000,,,,,
2009,"102100110201",302,,,,,30000,,,
2009,"102100110201",305,,,,,,,15000,
2009,"102100110201",308,3,3,8100,,,,,2700
2009,"102100110201",310,66,20,,,,,20000,1000
2009,"102100110201",451,54,12,600,,,,,50
2009,"102100110201",452,47,8,9600,,,,,1200
2009,"102100110201",453,,8,,,,,,
2009,"102100110201",454,,,1000,,,,,
2009,"102100110201",455,,,1500,,,,,
2009,"102100110201",463,,,15000,,,,,
2009,"102100110201",467,,,2000,,,,,
2009,"102100110201",502,,,17000,,,,,
2009,"102100110201",604,,,45000,,,,,
2009,"1021001105",301,,,40000,,,,,
2009,"1021001105",305,,,,,,,15000,
2009,"1021001105",306,,,10000,,,,,
2009,"1021001105",452,47,3,3000,,,,,1000
2009,"1021001105",453,46,2,3000,,,,,1500
2009,"1021001105",454,,,2000,,,,,
2009,"1021001105",455,,,8000,,,,,
2009,"1021001105",463,,,20000,,,,,
2009,"1021001105",465,,,20000,,,,,
2009,"1021001105",467,,,30000,,,,,
2009,"1021001105",604,,,,,6000,,,
2009,"1021001107",302,,,,,400000,,,
2009,"1021001107",305,,,10000,,,,,
2009,"1021001107",306,,,6515,,,,,
2009,"1021001107",309,9,1,28000,,,,,28000
2009,"1021001107",451,85,5,250,,,,,50
2009,"1021001107",452,47,5,6000,,,,,1200
2009,"1021001107",453,46,1,1500,,,,,1500
2009,"1021001107",454,,,3600,,,,,
2009,"1021001107",455,,,3000,,,,,
2009,"1021001107",458,,,2400,,,,,
2009,"1021001107",464,,,105000,,,,,
2009,"1021001107",465,,,8500,,,,,
2009,"1021001107",467,,,9500,,,,,
2009,"1021001107",503,,,21000,,,,,
2009,"1021001107",604,,,6200,,,,,
2009,"1021001109",302,,,,,600000,,,
2009,"1021001109",305,,,12000,,,,15000,
2009,"1021001109",306,,,30000,,,,,
2009,"1021001109",308,3,1,2000,,,,,2000
2009,"1021001109",309,13,1,20000,,,,,20000
2009,"1021001109",451,54,8,700,,,,,100
2009,"1021001109",452,47,6,7800,,,,,1300
2009,"1021001109",453,46,4,6000,,,,,1500
2009,"1021001109",454,,,3000,,,,,
2009,"1021001109",455,,,5000,,,,,
2009,"1021001109",457,84,4,3200,,,,,800
2009,"1021001109",463,,,40000,,,,,
2009,"1021001109",467,,,140000,,,,,
2009,"1021001109",502,,,10000,,,,,
2009,"1021001109",604,,,80000,,,,,
2009,"102100110901",302,,,,,450000,,,
2009,"102100110901",305,,,25000,,,,,
2009,"102100110901",309,,,60000,,,,,
2009,"102100110901",452,47,4,4000,,,,,1000
2009,"102100110901",453,48,2,4000,,,,,2000
2009,"102100110901",454,,,2000,,,,,
2009,"102100110901",455,,,20000,,,,,
2009,"102100110901",458,,,28000,,,,,
2009,"102100110901",461,,,470000,,,,,
2009,"102100110901",462,,,270000,,,,,
2009,"102100110901",463,,,20000,,,,,
2009,"102100110901",467,,,40000,,,,,
2009,"102100110901",603,,,8000,,,,,
2009,"102100110901",604,,,55000,,,,,
2009,"102100110903",301,,,50000,,,,,
2009,"102100110903",306,,,15000,,,,,
2009,"102100110903",308,3,1.5,3000,,,,,2000
2009,"102100110903",309,13,1,15000,,,,,15000
2009,"102100110903",451,85,1,100,,,,,
2009,"102100110903",452,47,4,7200,,,,,1800
2009,"102100110903",453,48,4,4000,,,,,1000
2009,"102100110903",454,,,2000,,,,,
2009,"102100110903",455,,,4500,,,,,
2009,"102100110903",463,,,32000,,,,,
2009,"102100110903",467,,,35000,,,,,
2009,"102100110903",604,,,18000,,,,,
2009,"1021001110",301,,,20000,,,,,
2009,"1021001110",306,,,,,,,3000,
2009,"1021001110",309,9,1,30000,,,,,
2009,"1021001110",451,85,4,200,,,,,50
2009,"1021001110",452,47,4,6000,,,,,1500
2009,"1021001110",454,,,2000,,,,,
2009,"1021001110",455,,,3000,,,,,
2009,"1021001110",464,,,2000,,,,,
2009,"1021001110",465,,,12000,,,,,
2009,"1021001110",467,,,20000,,,,,
2009,"1021001110",469,,,3000,,,,,
2009,"1021001110",604,,,1000,,,,,
2009,"1021001202",301,,,70000,,,,,
2009,"1021001202",305,,,12000,,,,,
2009,"1021001202",309,64,15,37500,,,,,2500
2009,"1021001202",451,85,10,500,,,,,50
2009,"1021001202",452,47,4,4000,,,,,1000
2009,"1021001202",453,46,1,1700,,,,,1700
2009,"1021001202",454,,,2800,,,,,
2009,"1021001202",467,,,10000,,,,,
2009,"1021001202",502,,,75000,,,,,
2009,"1021001205",302,,,,,35000,,,
2009,"1021001205",305,,,12000,,,,,
2009,"1021001205",309,13,0.5,15000,,,,,30000
2009,"1021001205",451,54,15,750,,,,,50
2009,"1021001205",452,47,6,9000,,,,,1500
2009,"1021001205",454,,,4000,,,,,
2009,"1021001205",463,,,15000,,,,,
2009,"1021001205",467,,,35000,,,,30000,
2009,"1021001205",502,,,48500,,,,,
2009,"1021001205",604,,,32000,,,,10000,
2009,"1021001206",301,,,30000,,,,,
2009,"1021001206",306,,,6000,,,,,
2009,"1021001206",309,11,1,30000,,,,,30000
2009,"1021001206",311,,,9000,,,,,
2009,"1021001206",451,85,8,400,,,,,50
2009,"1021001206",452,48,15,4500,,,,,300
2009,"1021001206",454,,,1000,,,,,
2009,"1021001206",455,,,2000,,,,,
2009,"1021001206",456,,,3500,,,,,
2009,"1021001206",463,,,1200,,,,,
2009,"1021001206",468,,,,,,,5000,
2009,"1021001206",604,,,2500,,,,,
2009,"1021001208",301,,,40000,,,,,
2009,"1021001208",305,,,4500,,,,,
2009,"1021001208",309,11,0.25,7000,,,,,28000
2009,"1021001208",451,85,12,600,,,,,50
2009,"1021001208",452,47,10,10000,,,,,1000
2009,"1021001208",453,46,1,1500,,,,,1500
2009,"1021001208",454,,,2500,,,,,
2009,"1021001208",455,,,2500,,,,,
2009,"1021001208",456,,,5000,,,,,
2009,"1021001208",457,85,3,3000,,,,,1000
2009,"1021001208",463,,,168000,,,,,
2009,"1021001208",465,,,26000,,,,,
2009,"1021001208",467,,,800,,,,,
2009,"1021001208",503,,,30000,,,,,
2009,"1021001210",301,,,140000,,,,,
2009,"1021001210",305,,,9000,,,,,
2009,"1021001210",306,,,20000,,,,,
2009,"1021001210",308,3,1,2000,,,,,2000
2009,"1021001210",309,11,1,30000,,,,,3000
2009,"1021001210",451,85,4,200,,,,,50
2009,"1021001210",452,47,2,2800,,,,,1400
2009,"1021001210",453,46,2,2000,,,,,1000
2009,"1021001210",454,,,2500,,,,,
2009,"1021001210",455,,,8500,,,,,
2009,"1021001210",463,,,96000,,,,,
2009,"1021001210",464,,,20000,,,,,
2009,"1021001210",465,,,20000,,,,,
2009,"1021001210",467,,,60000,,,,,
2009,"1021001210",503,,,7000,,,,,
2009,"1021001210",604,,,9000,,,,,
2009,"1021001211",301,,,60000,,,,,
2009,"1021001211",306,,,15000,,,,,
2009,"1021001211",308,3,5,10000,,,,,2000
2009,"1021001211",309,13,1,30000,,,,,30000
2009,"1021001211",451,54,0.75,375,,,,,500
2009,"1021001211",452,47,1,1000,,,,,1000
2009,"1021001211",453,48,4,2800,,,,,700
2009,"1021001211",454,,,500,,,,,
2009,"1021001211",455,,,10000,,,,,
2009,"1021001211",456,,,25000,,,,,
2009,"1021001211",463,,,5000,,,,,
2009,"1021001211",467,,,15000,,,,,
2009,"1021001211",468,,,5000,,,,,
2009,"1021001211",502,,,25000,,,,,
2009,"1021001211",601,,,,,,,20000,
2009,"1021001211",604,,,30000,,,,,
2009,"1021001301",302,,,,,300000,,,
2009,"1021001301",305,,,10000,,,,,
2009,"1021001301",306,,,30000,,,,,
2009,"1021001301",308,3,1,2000,,,,,
2009,"1021001301",309,13,1,27000,,,,,
2009,"1021001301",451,85,3,150,,,,,
2009,"1021001301",452,47,3,6000,,,,,
2009,"1021001301",453,48,4,4800,,,,,1600
2009,"1021001301",454,,,2400,,,,,
2009,"1021001301",455,,,3000,,,,,
2009,"1021001301",463,,,28800,,,,,
2009,"1021001301",467,,,20000,,,,,
2009,"1021001301",603,,,30000,,,,,
2009,"1021001301",604,,,6000,,,,,
2009,"1021001302",301,,,100000,,,,,
2009,"1021001302",305,,,7500,,,,,
2009,"1021001302",306,,,10000,,,,,
2009,"1021001302",309,10,1,25000,,,,,25000
2009,"1021001302",451,85,5,500,,,,,100
2009,"1021001302",452,47,6,8400,,,,,1400
2009,"1021001302",453,46,6,9000,,,,,1500
2009,"1021001302",454,,,3000,,,,,
2009,"1021001302",455,,,5000,,,,,
2009,"1021001302",457,84,2,2000,,,,,1000
2009,"1021001302",463,,,6200,,,,,
2009,"1021001302",465,,,8000,,,,,
2009,"1021001302",467,,,28000,,,,,
2009,"1021001302",503,,,75000,,,,,
2009,"1021001302",604,,,25000,,,,,
2009,"1021001304",302,,,,,80000,,,
2009,"1021001304",305,,,,,,,18000,
2009,"1021001304",308,26,3.5,3500,,,,,1000
2009,"1021001304",309,64,30,30000,,,,,1000
2009,"1021001304",310,66,,,,,3,3000,1000
2009,"1021001304",451,85,10,500,,,,,50
2009,"1021001304",452,47,4,4000,,,,,1000
2009,"1021001304",453,46,1,1300,,,,,1300
2009,"1021001304",454,,,700,,,,,
2009,"1021001304",455,,,2000,,,,,
2009,"1021001304",463,,,60000,,,,,
2009,"1021001304",465,,,6000,,,,,
2009,"1021001304",467,,,20000,,,,,
2009,"1021001304",502,,,109000,,,,,
2009,"1021001304",503,,,10000,,,,,
2009,"1021001304",604,,,5000,,,,,
2009,"1021001305",301,,,30000,,,,,
2009,"1021001305",305,,,3000,,,,,
2009,"1021001305",451,85,2,200,,,,,100
2009,"1021001305",452,48,4,1200,,,,,300
2009,"1021001305",454,,,800,,,,,
2009,"1021001305",455,,,1000,,,,,
2009,"1021001305",463,,,20000,,,,,
2009,"1021001305",465,,,8000,,,,,
2009,"1021001305",467,,,5000,,,,,
2009,"1021001305",502,,,2000,,,,,
2009,"1021001305",604,,,3000,,,,,
2009,"1021001306",301,,,50000,,,,,
2009,"1021001306",302,,,,,80000,,,
2009,"1021001306",305,,,,,,,4500,
2009,"1021001306",306,,,10000,,,,,
2009,"1021001306",309,64,30,15000,,,,,500
2009,"1021001306",311,,,400,,,,,
2009,"1021001306",451,85,2,100,,,,,50
2009,"1021001306",452,47,2,3600,,,,,1800
2009,"1021001306",454,,,2100,,,,,
2009,"1021001306",455,,,2000,,,,,
2009,"1021001306",458,,,,,,,10000,
2009,"1021001306",463,,,5000,,,,,
2009,"1021001306",465,,,4000,,,,,
2009,"1021001306",467,,,10000,,,,,
2009,"1021001306",604,,,2500,,,,,
2009,"1021001307",301,,,10000,,,,,
2009,"1021001307",305,,,2000,,,,,
2009,"1021001307",306,,,12000,,,,,
2009,"1021001307",309,64,5,5000,,,,,1000
2009,"1021001307",451,85,4,200,,,,,50
2009,"1021001307",452,47,1,1200,,,,,1200
2009,"1021001307",453,46,1,1500,,,,,1500
2009,"1021001307",454,,,1000,,,,,
2009,"1021001307",455,,,3000,,,,,
2009,"1021001307",457,,,1000,,,,,
2009,"1021001307",467,,,3000,,,,,
2009,"1021001307",502,,,77000,,,,,
2009,"1021001307",604,,,15000,,,,,
2009,"1021001308",301,,,50000,,,,,
2009,"1021001308",305,,,30000,,,,,
2009,"1021001308",306,,,15000,,,,,
2009,"1021001308",308,3,2,4000,,,,,2000
2009,"1021001308",309,10,2,30000,,,,,15000
2009,"1021001308",451,85,2,1000,,,,,500
2009,"1021001308",452,47,4,4800,,,,,1600
2009,"1021001308",453,46,1,1500,,,,,1500
2009,"1021001308",454,,,2500,,,,,
2009,"1021001308",455,,,2000,,,,,
2009,"1021001308",467,,,16000,,,,,
2009,"1021001308",468,,,8000,,,,,
2009,"1021001308",501,,,7000,,,,,
2009,"1021001308",604,,,20000,,,,,
2009,"1021001309",302,,,,,70000,,,
2009,"1021001309",305,,,3000,,,,,
2009,"1021001309",308,3,4,8000,,,,,2000
2009,"1021001309",309,64,8,8000,,,,,1000
2009,"1021001309",451,85,4,200,,,,,50
2009,"1021001309",452,47,1,1200,,,,,1200
2009,"1021001309",453,48,1,1000,,,,,1000
2009,"1021001309",454,,,800,,,,,
2009,"1021001309",455,,,1000,,,,,
2009,"1021001309",457,,,2000,,,,,
2009,"1021001309",502,,,1000,,,,,
2009,"1021001309",604,,,,,,,500,
2009,"1021001311",301,,,50000,,,,,
2009,"1021001311",305,,,12000,,,,,
2009,"1021001311",309,64,30,30000,,,,,1000
2009,"1021001311",451,85,6,300,,,,,50
2009,"1021001311",452,47,2,3000,,,,,1500
2009,"1021001311",453,46,1,1800,,,,,1800
2009,"1021001311",454,,,1500,,,,,
2009,"1021001311",455,,,2000,,,,,
2009,"1021001311",456,,,1000,,,,,
2009,"1021001311",459,,,2000,,,,,
2009,"1021001311",465,,,2000,,,,,
2009,"1021001311",467,,,13000,,,,,
2009,"1021001311",468,,,800,,,,,
2009,"1021001311",604,,,10000,,,,,
2009,"1021001402",303,,,,,,,120000,
2009,"1021001402",305,,,15000,,,,,
2009,"1021001402",308,3,1,1800,,,,,1800
2009,"1021001402",309,10,1,20000,,,,,20000
2009,"1021001402",451,54,1,600,,,,,600
2009,"1021001402",452,47,4,4800,,,,,1200
2009,"1021001402",453,48,2,2400,,,,,1200
2009,"1021001402",454,,,600,,,,,
2009,"1021001402",455,,,30000,,,,,
2009,"1021001402",463,,,25000,,,,,
2009,"1021001402",467,,,16000,,,,,
2009,"1021001402",468,,,2000,,,,,
2009,"1021001402",505,,,35000,,,,,
2009,"1021001402",604,,,10000,,,,,
